book_no,book_title,plot_index,words
8,KARNA-PARVA,156687,arjuna
8,KARNA-PARVA,157012,karna
8,KARNA-PARVA,157099,karna
8,KARNA-PARVA,157278,karna
8,KARNA-PARVA,157381,karna
8,KARNA-PARVA,157610,karna
8,KARNA-PARVA,157674,karna
8,KARNA-PARVA,157692,arjuna
8,KARNA-PARVA,157748,karna
8,KARNA-PARVA,157785,karna
8,KARNA-PARVA,157815,karna
8,KARNA-PARVA,157833,arjuna
8,KARNA-PARVA,157844,karna
8,KARNA-PARVA,157916,karna
8,KARNA-PARVA,158047,karna
8,KARNA-PARVA,158197,arjuna
8,KARNA-PARVA,158280,arjuna
8,KARNA-PARVA,158297,karna
8,KARNA-PARVA,158413,arjuna
8,KARNA-PARVA,158550,karna
8,KARNA-PARVA,158557,karna
8,KARNA-PARVA,158878,karna
8,KARNA-PARVA,158898,karna
8,KARNA-PARVA,158940,karna
8,KARNA-PARVA,158974,karna
8,KARNA-PARVA,158986,arjuna
8,KARNA-PARVA,158999,karna
8,KARNA-PARVA,159065,arjuna
8,KARNA-PARVA,159126,karna
8,KARNA-PARVA,159202,karna
8,KARNA-PARVA,159225,arjuna
8,KARNA-PARVA,159238,karna
8,KARNA-PARVA,159283,karna
8,KARNA-PARVA,159311,karna
8,KARNA-PARVA,159318,karna
8,KARNA-PARVA,159351,karna
8,KARNA-PARVA,159432,karna
8,KARNA-PARVA,159451,karna
8,KARNA-PARVA,159488,karna
8,KARNA-PARVA,159515,arjuna
8,KARNA-PARVA,159545,arjuna
8,KARNA-PARVA,159553,karna
8,KARNA-PARVA,159590,karna
8,KARNA-PARVA,159603,arjuna
8,KARNA-PARVA,159623,karna
8,KARNA-PARVA,159628,karna
8,KARNA-PARVA,159664,karna
8,KARNA-PARVA,159697,arjuna
8,KARNA-PARVA,159721,karna
8,KARNA-PARVA,159773,karna
8,KARNA-PARVA,159775,arjuna
8,KARNA-PARVA,159830,karna
8,KARNA-PARVA,159920,karna
8,KARNA-PARVA,160035,karna
8,KARNA-PARVA,160039,arjuna
8,KARNA-PARVA,160052,arjuna
8,KARNA-PARVA,160072,karna
8,KARNA-PARVA,160180,karna
8,KARNA-PARVA,160182,arjuna
8,KARNA-PARVA,160185,karna
8,KARNA-PARVA,160407,karna
8,KARNA-PARVA,160409,arjuna
8,KARNA-PARVA,160453,karna
8,KARNA-PARVA,160475,karna
8,KARNA-PARVA,160500,arjuna
8,KARNA-PARVA,160608,karna
8,KARNA-PARVA,160929,arjuna
8,KARNA-PARVA,160953,karna
8,KARNA-PARVA,161381,arjuna
8,KARNA-PARVA,162742,karna
8,KARNA-PARVA,162779,karna
8,KARNA-PARVA,162781,arjuna
8,KARNA-PARVA,163333,karna
8,KARNA-PARVA,163336,karna
8,KARNA-PARVA,163366,arjuna
8,KARNA-PARVA,163469,karna
8,KARNA-PARVA,163482,karna
8,KARNA-PARVA,163485,karna
8,KARNA-PARVA,163507,karna
8,KARNA-PARVA,163576,karna
8,KARNA-PARVA,163933,karna
8,KARNA-PARVA,163969,karna
8,KARNA-PARVA,164050,karna
8,KARNA-PARVA,164228,karna
8,KARNA-PARVA,164363,karna
8,KARNA-PARVA,164405,arjuna
8,KARNA-PARVA,164416,karna
8,KARNA-PARVA,164467,karna
8,KARNA-PARVA,164485,arjuna
8,KARNA-PARVA,164686,arjuna
8,KARNA-PARVA,164789,arjuna
8,KARNA-PARVA,164938,karna
8,KARNA-PARVA,164950,arjuna
8,KARNA-PARVA,165017,karna
8,KARNA-PARVA,165045,arjuna
8,KARNA-PARVA,165119,karna
8,KARNA-PARVA,165150,karna
8,KARNA-PARVA,165449,karna
8,KARNA-PARVA,165496,arjuna
8,KARNA-PARVA,165500,karna
8,KARNA-PARVA,165533,karna
8,KARNA-PARVA,165617,karna
8,KARNA-PARVA,165669,karna
8,KARNA-PARVA,165689,karna
8,KARNA-PARVA,165754,karna
8,KARNA-PARVA,165793,karna
8,KARNA-PARVA,165885,arjuna
8,KARNA-PARVA,165941,karna
8,KARNA-PARVA,165945,arjuna
8,KARNA-PARVA,166060,arjuna
8,KARNA-PARVA,166077,karna
8,KARNA-PARVA,166099,karna
8,KARNA-PARVA,166210,karna
8,KARNA-PARVA,166476,arjuna
8,KARNA-PARVA,166644,arjuna
8,KARNA-PARVA,166680,karna
8,KARNA-PARVA,166699,karna
8,KARNA-PARVA,166719,karna
8,KARNA-PARVA,166733,karna
8,KARNA-PARVA,166945,arjuna
8,KARNA-PARVA,166957,karna
8,KARNA-PARVA,167218,karna
8,KARNA-PARVA,167603,karna
8,KARNA-PARVA,167626,karna
9,SHALYA-PARVA,36,karna
9,SHALYA-PARVA,133,karna
9,SHALYA-PARVA,168,karna
9,SHALYA-PARVA,173,karna
9,SHALYA-PARVA,774,karna
9,SHALYA-PARVA,1041,karna
9,SHALYA-PARVA,2496,karna
9,SHALYA-PARVA,3391,arjuna
9,SHALYA-PARVA,3424,karna
9,SHALYA-PARVA,3428,arjuna
9,SHALYA-PARVA,3571,karna
9,SHALYA-PARVA,3584,arjuna
9,SHALYA-PARVA,3853,karna
9,SHALYA-PARVA,3880,karna
9,SHALYA-PARVA,3934,arjuna
9,SHALYA-PARVA,4356,arjuna
9,SHALYA-PARVA,4382,karna
9,SHALYA-PARVA,4859,arjuna
9,SHALYA-PARVA,6030,karna
9,SHALYA-PARVA,6244,arjuna
9,SHALYA-PARVA,6338,arjuna
9,SHALYA-PARVA,6351,arjuna
9,SHALYA-PARVA,6619,arjuna
9,SHALYA-PARVA,6746,arjuna
9,SHALYA-PARVA,6829,karna
9,SHALYA-PARVA,7124,arjuna
9,SHALYA-PARVA,7679,arjuna
9,SHALYA-PARVA,8501,karna
9,SHALYA-PARVA,9011,karna
9,SHALYA-PARVA,10624,karna
9,SHALYA-PARVA,10846,karna
9,SHALYA-PARVA,10894,arjuna
9,SHALYA-PARVA,11182,karna
9,SHALYA-PARVA,11304,karna
9,SHALYA-PARVA,11360,karna
9,SHALYA-PARVA,11955,karna
9,SHALYA-PARVA,12138,karna
9,SHALYA-PARVA,12295,arjuna
9,SHALYA-PARVA,12422,karna
9,SHALYA-PARVA,13807,arjuna
9,SHALYA-PARVA,14476,karna
9,SHALYA-PARVA,14757,karna
9,SHALYA-PARVA,15530,karna
9,SHALYA-PARVA,15582,karna
9,SHALYA-PARVA,15610,karna
9,SHALYA-PARVA,17236,arjuna
9,SHALYA-PARVA,19039,arjuna
9,SHALYA-PARVA,21373,arjuna
9,SHALYA-PARVA,21525,arjuna
9,SHALYA-PARVA,21590,arjuna
9,SHALYA-PARVA,21649,arjuna
9,SHALYA-PARVA,22108,arjuna
9,SHALYA-PARVA,22167,arjuna
9,SHALYA-PARVA,22315,arjuna
9,SHALYA-PARVA,22705,arjuna
9,SHALYA-PARVA,22753,arjuna
9,SHALYA-PARVA,22778,arjuna
9,SHALYA-PARVA,24485,karna
9,SHALYA-PARVA,29599,arjuna
9,SHALYA-PARVA,31179,arjuna
9,SHALYA-PARVA,31447,karna
9,SHALYA-PARVA,39558,karna
9,SHALYA-PARVA,40420,arjuna
9,SHALYA-PARVA,40798,arjuna
9,SHALYA-PARVA,40853,arjuna
9,SHALYA-PARVA,41512,arjuna
9,SHALYA-PARVA,42377,arjuna
9,SHALYA-PARVA,44115,karna
9,SHALYA-PARVA,44569,arjuna
9,SHALYA-PARVA,44785,arjuna
9,SHALYA-PARVA,44948,arjuna
9,SHALYA-PARVA,45092,arjuna
9,SHALYA-PARVA,47474,arjuna
9,SHALYA-PARVA,48373,arjuna
9,SHALYA-PARVA,52157,arjuna
9,SHALYA-PARVA,53657,karna
9,SHALYA-PARVA,54265,karna
9,SHALYA-PARVA,55764,karna
9,SHALYA-PARVA,57503,arjuna
9,SHALYA-PARVA,58426,arjuna
9,SHALYA-PARVA,58815,karna
9,SHALYA-PARVA,91543,arjuna
9,SHALYA-PARVA,92205,karna
9,SHALYA-PARVA,94572,arjuna
9,SHALYA-PARVA,95142,karna
9,SHALYA-PARVA,97595,arjuna
9,SHALYA-PARVA,102955,arjuna
9,SHALYA-PARVA,103100,karna
9,SHALYA-PARVA,103105,arjuna
9,SHALYA-PARVA,103161,karna
9,SHALYA-PARVA,103202,karna
9,SHALYA-PARVA,103209,karna
9,SHALYA-PARVA,103239,karna
9,SHALYA-PARVA,103251,karna
9,SHALYA-PARVA,103359,karna
9,SHALYA-PARVA,103947,karna
9,SHALYA-PARVA,104662,arjuna
9,SHALYA-PARVA,104685,karna
9,SHALYA-PARVA,104756,arjuna
9,SHALYA-PARVA,104846,arjuna
9,SHALYA-PARVA,105210,karna
9,SHALYA-PARVA,108174,karna
9,SHALYA-PARVA,109004,karna
9,SHALYA-PARVA,109782,karna
10,SAUPTIKA-PARVA,4102,karna
10,SAUPTIKA-PARVA,5098,arjuna
10,SAUPTIKA-PARVA,5833,karna
10,SAUPTIKA-PARVA,5889,arjuna
10,SAUPTIKA-PARVA,15630,arjuna
10,SAUPTIKA-PARVA,16377,karna
10,SAUPTIKA-PARVA,16900,arjuna
10,SAUPTIKA-PARVA,17142,karna
10,SAUPTIKA-PARVA,17186,karna
10,SAUPTIKA-PARVA,20315,arjuna
10,SAUPTIKA-PARVA,20879,arjuna
10,SAUPTIKA-PARVA,20885,arjuna
10,SAUPTIKA-PARVA,20950,arjuna
10,SAUPTIKA-PARVA,21612,arjuna
10,SAUPTIKA-PARVA,21938,arjuna
10,SAUPTIKA-PARVA,21984,arjuna
10,SAUPTIKA-PARVA,22522,arjuna
11,STRI-PARVA,569,karna
11,STRI-PARVA,6980,karna
11,STRI-PARVA,11885,karna
11,STRI-PARVA,12618,karna
11,STRI-PARVA,13109,arjuna
11,STRI-PARVA,14202,karna
11,STRI-PARVA,14400,karna
11,STRI-PARVA,17014,karna
11,STRI-PARVA,17037,arjuna
11,STRI-PARVA,17953,arjuna
11,STRI-PARVA,18459,karna
11,STRI-PARVA,19014,karna
11,STRI-PARVA,19053,karna
11,STRI-PARVA,19129,karna
11,STRI-PARVA,19249,karna
11,STRI-PARVA,19312,karna
11,STRI-PARVA,19420,karna
11,STRI-PARVA,19737,arjuna
11,STRI-PARVA,20162,karna
11,STRI-PARVA,20859,arjuna
11,STRI-PARVA,21656,arjuna
11,STRI-PARVA,21805,arjuna
11,STRI-PARVA,22010,arjuna
11,STRI-PARVA,22046,arjuna
11,STRI-PARVA,22064,arjuna
11,STRI-PARVA,23365,karna
11,STRI-PARVA,24997,karna
11,STRI-PARVA,25440,arjuna
11,STRI-PARVA,25594,karna
11,STRI-PARVA,25625,karna
11,STRI-PARVA,25847,karna
11,STRI-PARVA,25899,karna
12,SANTI PARVA,463,arjuna
12,SANTI PARVA,763,karna
12,SANTI PARVA,910,arjuna
12,SANTI PARVA,1056,arjuna
12,SANTI PARVA,1060,arjuna
12,SANTI PARVA,1120,karna
12,SANTI PARVA,1169,karna
12,SANTI PARVA,1173,arjuna
12,SANTI PARVA,1187,arjuna
12,SANTI PARVA,1220,karna
12,SANTI PARVA,1258,arjuna
12,SANTI PARVA,1291,arjuna
12,SANTI PARVA,1327,karna
12,SANTI PARVA,1351,karna
12,SANTI PARVA,1353,arjuna
12,SANTI PARVA,1395,karna
12,SANTI PARVA,1407,karna
12,SANTI PARVA,1423,karna
12,SANTI PARVA,1442,karna
12,SANTI PARVA,1451,karna
12,SANTI PARVA,1634,karna
12,SANTI PARVA,1636,arjuna
12,SANTI PARVA,1764,arjuna
12,SANTI PARVA,1858,karna
12,SANTI PARVA,1900,arjuna
12,SANTI PARVA,1973,karna
12,SANTI PARVA,2018,karna
12,SANTI PARVA,2094,karna
12,SANTI PARVA,2110,karna
12,SANTI PARVA,2228,karna
12,SANTI PARVA,2407,karna
12,SANTI PARVA,2467,karna
12,SANTI PARVA,2515,karna
12,SANTI PARVA,2580,karna
12,SANTI PARVA,2620,karna
12,SANTI PARVA,2655,karna
12,SANTI PARVA,2701,karna
12,SANTI PARVA,2710,karna
12,SANTI PARVA,2728,karna
12,SANTI PARVA,2777,karna
12,SANTI PARVA,2811,karna
12,SANTI PARVA,2868,karna
12,SANTI PARVA,3261,karna
12,SANTI PARVA,3297,karna
12,SANTI PARVA,3344,karna
12,SANTI PARVA,3420,karna
12,SANTI PARVA,3548,karna
12,SANTI PARVA,3596,karna
12,SANTI PARVA,3703,karna
12,SANTI PARVA,3990,karna
12,SANTI PARVA,4063,karna
12,SANTI PARVA,4090,karna
12,SANTI PARVA,4146,karna
12,SANTI PARVA,4207,karna
12,SANTI PARVA,4246,karna
12,SANTI PARVA,4338,karna
12,SANTI PARVA,4382,karna
12,SANTI PARVA,4398,karna
12,SANTI PARVA,4419,karna
12,SANTI PARVA,4457,karna
12,SANTI PARVA,4524,arjuna
12,SANTI PARVA,4614,arjuna
12,SANTI PARVA,4642,karna
12,SANTI PARVA,4812,karna
12,SANTI PARVA,4856,karna
12,SANTI PARVA,5078,karna
12,SANTI PARVA,5085,arjuna
12,SANTI PARVA,5093,arjuna
12,SANTI PARVA,6513,arjuna
12,SANTI PARVA,6537,arjuna
12,SANTI PARVA,7758,arjuna
12,SANTI PARVA,10144,arjuna
12,SANTI PARVA,11092,arjuna
12,SANTI PARVA,11179,arjuna
12,SANTI PARVA,13671,karna
12,SANTI PARVA,14385,arjuna
12,SANTI PARVA,14405,arjuna
12,SANTI PARVA,16296,arjuna
12,SANTI PARVA,18158,arjuna
12,SANTI PARVA,19531,arjuna
12,SANTI PARVA,19867,arjuna
12,SANTI PARVA,20483,arjuna
12,SANTI PARVA,21857,arjuna
12,SANTI PARVA,22388,arjuna
12,SANTI PARVA,22422,arjuna
12,SANTI PARVA,26713,arjuna
12,SANTI PARVA,28225,arjuna
12,SANTI PARVA,28486,karna
12,SANTI PARVA,28563,arjuna
12,SANTI PARVA,30963,arjuna
12,SANTI PARVA,30973,arjuna
12,SANTI PARVA,31052,arjuna
12,SANTI PARVA,31090,arjuna
12,SANTI PARVA,40368,arjuna
12,SANTI PARVA,47837,arjuna
12,SANTI PARVA,48371,arjuna
12,SANTI PARVA,49944,arjuna
12,SANTI PARVA,51213,karna
12,SANTI PARVA,52369,arjuna
12,SANTI PARVA,52537,arjuna
12,SANTI PARVA,52765,arjuna
12,SANTI PARVA,60368,arjuna
12,SANTI PARVA,60618,arjuna
12,SANTI PARVA,60652,arjuna
12,SANTI PARVA,60798,arjuna
12,SANTI PARVA,60828,arjuna
12,SANTI PARVA,65553,arjuna
12,SANTI PARVA,65970,arjuna
12,SANTI PARVA,160844,karna
12,SANTI PARVA,207830,arjuna
12,SANTI PARVA,220272,arjuna
12,SANTI PARVA,220312,arjuna
12,SANTI PARVA,220688,arjuna
12,SANTI PARVA,494956,arjuna
12,SANTI PARVA,494986,arjuna
12,SANTI PARVA,501423,arjuna
12,SANTI PARVA,501577,arjuna
12,SANTI PARVA,503567,arjuna
12,SANTI PARVA,503700,arjuna
12,SANTI PARVA,511457,arjuna
12,SANTI PARVA,522306,arjuna
12,SANTI PARVA,539753,arjuna
12,SANTI PARVA,549928,karna
12,SANTI PARVA,549937,karna
12,SANTI PARVA,551657,karna
12,SANTI PARVA,627965,arjuna
12,SANTI PARVA,632816,arjuna
12,SANTI PARVA,632852,arjuna
13,ANUSASANA PARVA,75762,arjuna
13,ANUSASANA PARVA,281300,arjuna
13,ANUSASANA PARVA,282259,karna
13,ANUSASANA PARVA,291894,arjuna
13,ANUSASANA PARVA,300740,arjuna
13,ANUSASANA PARVA,301178,arjuna
13,ANUSASANA PARVA,301514,arjuna
13,ANUSASANA PARVA,301654,arjuna
13,ANUSASANA PARVA,302173,arjuna
13,ANUSASANA PARVA,302493,arjuna
13,ANUSASANA PARVA,302818,arjuna
13,ANUSASANA PARVA,303720,arjuna
13,ANUSASANA PARVA,304282,arjuna
13,ANUSASANA PARVA,304735,arjuna
13,ANUSASANA PARVA,305270,arjuna
13,ANUSASANA PARVA,306038,arjuna
13,ANUSASANA PARVA,306987,arjuna
13,ANUSASANA PARVA,307008,arjuna
13,ANUSASANA PARVA,307013,arjuna
13,ANUSASANA PARVA,308549,arjuna
13,ANUSASANA PARVA,322892,arjuna
13,ANUSASANA PARVA,323539,arjuna
13,ANUSASANA PARVA,325824,arjuna
13,ANUSASANA PARVA,325830,arjuna
13,ANUSASANA PARVA,325835,arjuna
13,ANUSASANA PARVA,330853,arjuna
13,ANUSASANA PARVA,330865,arjuna
13,ANUSASANA PARVA,336585,arjuna
13,ANUSASANA PARVA,349181,arjuna
13,ANUSASANA PARVA,350537,arjuna
14,ASWAMEDHA PARVA,397,karna
14,ASWAMEDHA PARVA,988,karna
14,ASWAMEDHA PARVA,12472,arjuna
14,ASWAMEDHA PARVA,12555,karna
14,ASWAMEDHA PARVA,12914,arjuna
14,ASWAMEDHA PARVA,12939,arjuna
14,ASWAMEDHA PARVA,12957,arjuna
14,ASWAMEDHA PARVA,13366,arjuna
14,ASWAMEDHA PARVA,13483,arjuna
14,ASWAMEDHA PARVA,13727,arjuna
14,ASWAMEDHA PARVA,13779,arjuna
14,ASWAMEDHA PARVA,13812,arjuna
14,ASWAMEDHA PARVA,13896,arjuna
14,ASWAMEDHA PARVA,28267,arjuna
14,ASWAMEDHA PARVA,28408,arjuna
14,ASWAMEDHA PARVA,32089,arjuna
14,ASWAMEDHA PARVA,32185,arjuna
14,ASWAMEDHA PARVA,50373,arjuna
14,ASWAMEDHA PARVA,51371,karna
14,ASWAMEDHA PARVA,51663,arjuna
14,ASWAMEDHA PARVA,60938,karna
14,ASWAMEDHA PARVA,61137,arjuna
14,ASWAMEDHA PARVA,61448,karna
14,ASWAMEDHA PARVA,61494,arjuna
14,ASWAMEDHA PARVA,61505,karna
14,ASWAMEDHA PARVA,61536,karna
14,ASWAMEDHA PARVA,62458,karna
14,ASWAMEDHA PARVA,62491,karna
14,ASWAMEDHA PARVA,62572,karna
14,ASWAMEDHA PARVA,62619,arjuna
14,ASWAMEDHA PARVA,62724,karna
14,ASWAMEDHA PARVA,64088,arjuna
14,ASWAMEDHA PARVA,64538,arjuna
14,ASWAMEDHA PARVA,66928,arjuna
14,ASWAMEDHA PARVA,67206,arjuna
14,ASWAMEDHA PARVA,67324,arjuna
14,ASWAMEDHA PARVA,70892,arjuna
14,ASWAMEDHA PARVA,71636,arjuna
14,ASWAMEDHA PARVA,71981,arjuna
14,ASWAMEDHA PARVA,72047,arjuna
14,ASWAMEDHA PARVA,72263,arjuna
14,ASWAMEDHA PARVA,72326,arjuna
14,ASWAMEDHA PARVA,72468,arjuna
14,ASWAMEDHA PARVA,72529,arjuna
14,ASWAMEDHA PARVA,72553,arjuna
14,ASWAMEDHA PARVA,72646,arjuna
14,ASWAMEDHA PARVA,72707,arjuna
14,ASWAMEDHA PARVA,72768,arjuna
14,ASWAMEDHA PARVA,72809,arjuna
14,ASWAMEDHA PARVA,72832,arjuna
14,ASWAMEDHA PARVA,72847,arjuna
14,ASWAMEDHA PARVA,72941,arjuna
14,ASWAMEDHA PARVA,72951,arjuna
14,ASWAMEDHA PARVA,72956,arjuna
14,ASWAMEDHA PARVA,73164,arjuna
14,ASWAMEDHA PARVA,73245,arjuna
14,ASWAMEDHA PARVA,73366,arjuna
14,ASWAMEDHA PARVA,73513,arjuna
14,ASWAMEDHA PARVA,73753,arjuna
14,ASWAMEDHA PARVA,73958,arjuna
14,ASWAMEDHA PARVA,74117,arjuna
14,ASWAMEDHA PARVA,74149,arjuna
14,ASWAMEDHA PARVA,74209,arjuna
14,ASWAMEDHA PARVA,74226,arjuna
14,ASWAMEDHA PARVA,74313,arjuna
14,ASWAMEDHA PARVA,74402,arjuna
14,ASWAMEDHA PARVA,74432,arjuna
14,ASWAMEDHA PARVA,74444,arjuna
14,ASWAMEDHA PARVA,74566,arjuna
14,ASWAMEDHA PARVA,74772,arjuna
14,ASWAMEDHA PARVA,74820,arjuna
14,ASWAMEDHA PARVA,74826,arjuna
14,ASWAMEDHA PARVA,74871,arjuna
14,ASWAMEDHA PARVA,74882,arjuna
14,ASWAMEDHA PARVA,75176,arjuna
14,ASWAMEDHA PARVA,75214,arjuna
14,ASWAMEDHA PARVA,75409,arjuna
14,ASWAMEDHA PARVA,75521,arjuna
14,ASWAMEDHA PARVA,75790,arjuna
14,ASWAMEDHA PARVA,75976,arjuna
14,ASWAMEDHA PARVA,76091,arjuna
14,ASWAMEDHA PARVA,76555,arjuna
14,ASWAMEDHA PARVA,76635,arjuna
14,ASWAMEDHA PARVA,76745,arjuna
14,ASWAMEDHA PARVA,76845,arjuna
14,ASWAMEDHA PARVA,76856,arjuna
14,ASWAMEDHA PARVA,77169,arjuna
14,ASWAMEDHA PARVA,77609,arjuna
14,ASWAMEDHA PARVA,77653,arjuna
14,ASWAMEDHA PARVA,77711,arjuna
14,ASWAMEDHA PARVA,78358,arjuna
14,ASWAMEDHA PARVA,78380,arjuna
14,ASWAMEDHA PARVA,78848,arjuna
14,ASWAMEDHA PARVA,79555,arjuna
14,ASWAMEDHA PARVA,79999,arjuna
14,ASWAMEDHA PARVA,80963,arjuna
14,ASWAMEDHA PARVA,81549,arjuna
14,ASWAMEDHA PARVA,82082,arjuna
14,ASWAMEDHA PARVA,82526,arjuna
14,ASWAMEDHA PARVA,82664,arjuna
14,ASWAMEDHA PARVA,82751,arjuna
14,ASWAMEDHA PARVA,82887,arjuna
14,ASWAMEDHA PARVA,82944,arjuna
14,ASWAMEDHA PARVA,83139,arjuna
14,ASWAMEDHA PARVA,83250,arjuna
14,ASWAMEDHA PARVA,83279,arjuna
14,ASWAMEDHA PARVA,83394,arjuna
14,ASWAMEDHA PARVA,83503,arjuna
14,ASWAMEDHA PARVA,83526,arjuna
14,ASWAMEDHA PARVA,83760,arjuna
14,ASWAMEDHA PARVA,83797,arjuna
14,ASWAMEDHA PARVA,83935,arjuna
14,ASWAMEDHA PARVA,84082,arjuna
14,ASWAMEDHA PARVA,84139,arjuna
14,ASWAMEDHA PARVA,84165,arjuna
14,ASWAMEDHA PARVA,84324,arjuna
14,ASWAMEDHA PARVA,84568,arjuna
14,ASWAMEDHA PARVA,84705,arjuna
14,ASWAMEDHA PARVA,84728,arjuna
14,ASWAMEDHA PARVA,84812,arjuna
14,ASWAMEDHA PARVA,86018,arjuna
14,ASWAMEDHA PARVA,86043,arjuna
14,ASWAMEDHA PARVA,86086,arjuna
14,ASWAMEDHA PARVA,86162,arjuna
14,ASWAMEDHA PARVA,86811,arjuna
14,ASWAMEDHA PARVA,86867,arjuna
14,ASWAMEDHA PARVA,86888,arjuna
14,ASWAMEDHA PARVA,87013,arjuna
14,ASWAMEDHA PARVA,87029,arjuna
14,ASWAMEDHA PARVA,87065,arjuna
14,ASWAMEDHA PARVA,88991,arjuna
14,ASWAMEDHA PARVA,94750,arjuna
14,ASWAMEDHA PARVA,99983,arjuna
14,ASWAMEDHA PARVA,101147,arjuna
14,ASWAMEDHA PARVA,105013,arjuna
14,ASWAMEDHA PARVA,105265,arjuna
14,ASWAMEDHA PARVA,106568,arjuna
14,ASWAMEDHA PARVA,106760,arjuna
14,ASWAMEDHA PARVA,106844,arjuna
14,ASWAMEDHA PARVA,106876,arjuna
14,ASWAMEDHA PARVA,106900,arjuna
14,ASWAMEDHA PARVA,107065,arjuna
14,ASWAMEDHA PARVA,107072,arjuna
15,ASRAMAVASIKA PARVA,1059,arjuna
15,ASRAMAVASIKA PARVA,1919,karna
15,ASRAMAVASIKA PARVA,2188,arjuna
15,ASRAMAVASIKA PARVA,10785,karna
15,ASRAMAVASIKA PARVA,10869,karna
15,ASRAMAVASIKA PARVA,10892,arjuna
15,ASRAMAVASIKA PARVA,10985,karna
15,ASRAMAVASIKA PARVA,11324,arjuna
15,ASRAMAVASIKA PARVA,11848,arjuna
15,ASRAMAVASIKA PARVA,12230,karna
15,ASRAMAVASIKA PARVA,12472,arjuna
15,ASRAMAVASIKA PARVA,12667,arjuna
15,ASRAMAVASIKA PARVA,12817,arjuna
15,ASRAMAVASIKA PARVA,13141,arjuna
15,ASRAMAVASIKA PARVA,14261,arjuna
15,ASRAMAVASIKA PARVA,14885,karna
15,ASRAMAVASIKA PARVA,15024,arjuna
15,ASRAMAVASIKA PARVA,19281,karna
15,ASRAMAVASIKA PARVA,20261,arjuna
15,ASRAMAVASIKA PARVA,20545,arjuna
15,ASRAMAVASIKA PARVA,21022,arjuna
15,ASRAMAVASIKA PARVA,21439,arjuna
15,ASRAMAVASIKA PARVA,21658,arjuna
15,ASRAMAVASIKA PARVA,24604,arjuna
15,ASRAMAVASIKA PARVA,26828,arjuna
15,ASRAMAVASIKA PARVA,27414,karna
15,ASRAMAVASIKA PARVA,27606,karna
15,ASRAMAVASIKA PARVA,27796,karna
15,ASRAMAVASIKA PARVA,28147,karna
15,ASRAMAVASIKA PARVA,28158,arjuna
15,ASRAMAVASIKA PARVA,28750,karna
15,ASRAMAVASIKA PARVA,29229,karna
15,ASRAMAVASIKA PARVA,29252,karna
15,ASRAMAVASIKA PARVA,33164,arjuna
15,ASRAMAVASIKA PARVA,35115,arjuna
15,ASRAMAVASIKA PARVA,35146,arjuna
15,ASRAMAVASIKA PARVA,35161,arjuna
16,MAUSALA-PARVA,3417,arjuna
16,MAUSALA-PARVA,3804,arjuna
16,MAUSALA-PARVA,4626,arjuna
16,MAUSALA-PARVA,4743,arjuna
16,MAUSALA-PARVA,4905,arjuna
16,MAUSALA-PARVA,4983,arjuna
16,MAUSALA-PARVA,5209,arjuna
16,MAUSALA-PARVA,5350,arjuna
16,MAUSALA-PARVA,5711,arjuna
16,MAUSALA-PARVA,5713,arjuna
16,MAUSALA-PARVA,6121,arjuna
16,MAUSALA-PARVA,6150,arjuna
16,MAUSALA-PARVA,6343,arjuna
16,MAUSALA-PARVA,6876,arjuna
16,MAUSALA-PARVA,7062,arjuna
16,MAUSALA-PARVA,7126,arjuna
16,MAUSALA-PARVA,7365,arjuna
16,MAUSALA-PARVA,7538,arjuna
16,MAUSALA-PARVA,7541,arjuna
16,MAUSALA-PARVA,7614,arjuna
16,MAUSALA-PARVA,7668,arjuna
16,MAUSALA-PARVA,7711,arjuna
16,MAUSALA-PARVA,8035,arjuna
16,MAUSALA-PARVA,8162,arjuna
16,MAUSALA-PARVA,8186,arjuna
16,MAUSALA-PARVA,8222,arjuna
16,MAUSALA-PARVA,8264,arjuna
16,MAUSALA-PARVA,8443,arjuna
17,MAHAPRASTHANIKA PARVA,105,arjuna
17,MAHAPRASTHANIKA PARVA,195,arjuna
17,MAHAPRASTHANIKA PARVA,206,arjuna
17,MAHAPRASTHANIKA PARVA,617,arjuna
17,MAHAPRASTHANIKA PARVA,987,arjuna
17,MAHAPRASTHANIKA PARVA,1168,arjuna
17,MAHAPRASTHANIKA PARVA,1210,arjuna
17,MAHAPRASTHANIKA PARVA,1946,arjuna
17,MAHAPRASTHANIKA PARVA,2050,arjuna
17,MAHAPRASTHANIKA PARVA,3144,arjuna
18,SVARGAROHANIKA-PARVA,699,karna
18,SVARGAROHANIKA-PARVA,978,karna
18,SVARGAROHANIKA-PARVA,1019,karna
18,SVARGAROHANIKA-PARVA,1042,karna
18,SVARGAROHANIKA-PARVA,1085,arjuna
18,SVARGAROHANIKA-PARVA,1102,arjuna
18,SVARGAROHANIKA-PARVA,2045,karna
18,SVARGAROHANIKA-PARVA,2053,arjuna
18,SVARGAROHANIKA-PARVA,2133,karna
18,SVARGAROHANIKA-PARVA,2955,arjuna
18,SVARGAROHANIKA-PARVA,3025,karna
18,SVARGAROHANIKA-PARVA,3694,arjuna
18,SVARGAROHANIKA-PARVA,3714,karna
18,SVARGAROHANIKA-PARVA,4074,karna
18,SVARGAROHANIKA-PARVA,5169,karna
18,SVARGAROHANIKA-PARVA,8902,karna
