book_no,book_title,plot_normalise,words
1,ADI PARVA,0.97,karna
1,ADI PARVA,1.18,arjuna
1,ADI PARVA,1.35,arjuna
1,ADI PARVA,1.36,arjuna
1,ADI PARVA,1.41,arjuna
1,ADI PARVA,1.62,arjuna
1,ADI PARVA,1.64,arjuna
1,ADI PARVA,1.66,arjuna
1,ADI PARVA,1.69,arjuna
1,ADI PARVA,1.82,arjuna
1,ADI PARVA,1.84,arjuna
1,ADI PARVA,1.86,arjuna
1,ADI PARVA,1.87,arjuna
1,ADI PARVA,1.90,karna
1,ADI PARVA,1.91,arjuna
1,ADI PARVA,1.95,arjuna
1,ADI PARVA,1.98,arjuna
1,ADI PARVA,1.98,arjuna
1,ADI PARVA,2.01,arjuna
1,ADI PARVA,2.09,arjuna
1,ADI PARVA,2.10,arjuna
1,ADI PARVA,2.15,arjuna
1,ADI PARVA,2.19,arjuna
1,ADI PARVA,2.23,arjuna
1,ADI PARVA,2.23,arjuna
1,ADI PARVA,2.26,arjuna
1,ADI PARVA,2.27,arjuna
1,ADI PARVA,2.28,arjuna
1,ADI PARVA,2.30,arjuna
1,ADI PARVA,2.32,arjuna
1,ADI PARVA,2.34,arjuna
1,ADI PARVA,2.34,karna
1,ADI PARVA,2.36,karna
1,ADI PARVA,2.38,karna
1,ADI PARVA,2.39,karna
1,ADI PARVA,2.40,karna
1,ADI PARVA,2.40,arjuna
1,ADI PARVA,2.47,karna
1,ADI PARVA,2.47,arjuna
1,ADI PARVA,2.61,arjuna
1,ADI PARVA,3.72,arjuna
1,ADI PARVA,3.73,arjuna
1,ADI PARVA,3.73,arjuna
1,ADI PARVA,3.77,arjuna
1,ADI PARVA,3.77,arjuna
1,ADI PARVA,3.78,arjuna
1,ADI PARVA,3.93,karna
1,ADI PARVA,3.98,arjuna
1,ADI PARVA,4.00,karna
1,ADI PARVA,4.17,arjuna
1,ADI PARVA,4.37,arjuna
1,ADI PARVA,4.39,arjuna
1,ADI PARVA,4.40,arjuna
1,ADI PARVA,4.47,arjuna
1,ADI PARVA,4.48,arjuna
1,ADI PARVA,4.49,arjuna
1,ADI PARVA,4.50,arjuna
1,ADI PARVA,4.51,arjuna
1,ADI PARVA,4.53,arjuna
1,ADI PARVA,4.55,arjuna
1,ADI PARVA,4.71,karna
1,ADI PARVA,4.78,arjuna
1,ADI PARVA,4.84,arjuna
1,ADI PARVA,4.84,arjuna
1,ADI PARVA,4.86,karna
1,ADI PARVA,5.04,arjuna
1,ADI PARVA,5.05,arjuna
1,ADI PARVA,5.06,arjuna
1,ADI PARVA,5.06,arjuna
1,ADI PARVA,5.13,arjuna
1,ADI PARVA,5.17,karna
1,ADI PARVA,5.17,karna
1,ADI PARVA,5.28,arjuna
1,ADI PARVA,5.28,arjuna
1,ADI PARVA,5.32,arjuna
1,ADI PARVA,5.35,arjuna
1,ADI PARVA,5.43,arjuna
1,ADI PARVA,5.48,karna
1,ADI PARVA,5.48,karna
1,ADI PARVA,5.49,karna
1,ADI PARVA,5.58,arjuna
1,ADI PARVA,5.61,arjuna
1,ADI PARVA,5.62,arjuna
1,ADI PARVA,5.67,arjuna
1,ADI PARVA,5.68,arjuna
1,ADI PARVA,5.69,arjuna
1,ADI PARVA,5.71,arjuna
1,ADI PARVA,5.75,arjuna
1,ADI PARVA,5.78,karna
1,ADI PARVA,5.79,karna
1,ADI PARVA,5.80,karna
1,ADI PARVA,5.82,karna
1,ADI PARVA,5.83,arjuna
1,ADI PARVA,5.83,arjuna
1,ADI PARVA,5.84,arjuna
1,ADI PARVA,5.84,karna
1,ADI PARVA,6.11,arjuna
1,ADI PARVA,6.24,karna
1,ADI PARVA,6.40,arjuna
1,ADI PARVA,6.41,arjuna
1,ADI PARVA,6.42,arjuna
1,ADI PARVA,6.57,arjuna
1,ADI PARVA,6.63,arjuna
1,ADI PARVA,6.67,arjuna
1,ADI PARVA,25.79,karna
1,ADI PARVA,25.89,karna
1,ADI PARVA,26.12,arjuna
1,ADI PARVA,26.14,arjuna
1,ADI PARVA,26.15,arjuna
1,ADI PARVA,26.17,arjuna
1,ADI PARVA,26.17,arjuna
1,ADI PARVA,26.18,arjuna
1,ADI PARVA,26.19,arjuna
1,ADI PARVA,26.21,arjuna
1,ADI PARVA,26.24,arjuna
1,ADI PARVA,26.39,arjuna
1,ADI PARVA,28.24,arjuna
1,ADI PARVA,28.26,arjuna
1,ADI PARVA,31.25,karna
1,ADI PARVA,31.39,arjuna
1,ADI PARVA,31.42,arjuna
1,ADI PARVA,31.46,arjuna
1,ADI PARVA,31.77,arjuna
1,ADI PARVA,31.83,karna
1,ADI PARVA,44.91,arjuna
1,ADI PARVA,45.05,arjuna
1,ADI PARVA,45.08,arjuna
1,ADI PARVA,49.16,arjuna
1,ADI PARVA,51.85,karna
1,ADI PARVA,51.86,karna
1,ADI PARVA,51.95,arjuna
1,ADI PARVA,51.96,karna
1,ADI PARVA,51.98,karna
1,ADI PARVA,52.01,karna
1,ADI PARVA,53.24,karna
1,ADI PARVA,53.51,karna
1,ADI PARVA,53.53,karna
1,ADI PARVA,56.56,arjuna
1,ADI PARVA,56.75,arjuna
1,ADI PARVA,57.21,arjuna
1,ADI PARVA,58.63,arjuna
1,ADI PARVA,59.36,karna
1,ADI PARVA,61.16,arjuna
1,ADI PARVA,61.16,arjuna
1,ADI PARVA,61.20,karna
1,ADI PARVA,61.20,karna
1,ADI PARVA,61.21,arjuna
1,ADI PARVA,61.21,arjuna
1,ADI PARVA,61.23,arjuna
1,ADI PARVA,61.28,arjuna
1,ADI PARVA,61.31,arjuna
1,ADI PARVA,61.33,arjuna
1,ADI PARVA,61.34,arjuna
1,ADI PARVA,61.35,arjuna
1,ADI PARVA,61.39,arjuna
1,ADI PARVA,61.40,arjuna
1,ADI PARVA,61.62,arjuna
1,ADI PARVA,61.66,arjuna
1,ADI PARVA,61.77,arjuna
1,ADI PARVA,61.81,arjuna
1,ADI PARVA,61.81,arjuna
1,ADI PARVA,61.83,arjuna
1,ADI PARVA,61.84,arjuna
1,ADI PARVA,61.85,arjuna
1,ADI PARVA,62.03,arjuna
1,ADI PARVA,62.05,arjuna
1,ADI PARVA,62.06,arjuna
1,ADI PARVA,62.06,arjuna
1,ADI PARVA,62.07,arjuna
1,ADI PARVA,62.08,arjuna
1,ADI PARVA,62.09,arjuna
1,ADI PARVA,62.16,arjuna
1,ADI PARVA,62.17,arjuna
1,ADI PARVA,62.18,arjuna
1,ADI PARVA,62.19,arjuna
1,ADI PARVA,62.75,arjuna
1,ADI PARVA,62.87,arjuna
1,ADI PARVA,62.92,arjuna
1,ADI PARVA,63.02,karna
1,ADI PARVA,63.03,karna
1,ADI PARVA,63.14,karna
1,ADI PARVA,63.15,karna
1,ADI PARVA,63.18,arjuna
1,ADI PARVA,63.20,arjuna
1,ADI PARVA,63.20,karna
1,ADI PARVA,63.21,karna
1,ADI PARVA,63.22,karna
1,ADI PARVA,63.26,karna
1,ADI PARVA,63.30,karna
1,ADI PARVA,63.30,karna
1,ADI PARVA,63.35,karna
1,ADI PARVA,63.39,karna
1,ADI PARVA,63.42,karna
1,ADI PARVA,63.43,karna
1,ADI PARVA,63.45,karna
1,ADI PARVA,63.47,karna
1,ADI PARVA,63.50,karna
1,ADI PARVA,63.51,karna
1,ADI PARVA,63.51,karna
1,ADI PARVA,63.53,karna
1,ADI PARVA,63.56,karna
1,ADI PARVA,63.66,karna
1,ADI PARVA,63.68,karna
1,ADI PARVA,63.70,karna
1,ADI PARVA,63.72,arjuna
1,ADI PARVA,63.72,karna
1,ADI PARVA,63.73,karna
1,ADI PARVA,63.74,karna
1,ADI PARVA,63.75,arjuna
1,ADI PARVA,63.75,karna
1,ADI PARVA,63.76,karna
1,ADI PARVA,63.82,karna
1,ADI PARVA,63.87,arjuna
1,ADI PARVA,63.98,karna
1,ADI PARVA,64.02,arjuna
1,ADI PARVA,64.03,arjuna
1,ADI PARVA,64.07,arjuna
1,ADI PARVA,64.13,arjuna
1,ADI PARVA,64.16,arjuna
1,ADI PARVA,64.18,arjuna
1,ADI PARVA,64.20,arjuna
1,ADI PARVA,64.20,arjuna
1,ADI PARVA,64.22,arjuna
1,ADI PARVA,64.24,arjuna
1,ADI PARVA,64.25,arjuna
1,ADI PARVA,64.25,arjuna
1,ADI PARVA,64.27,arjuna
1,ADI PARVA,64.28,arjuna
1,ADI PARVA,64.32,arjuna
1,ADI PARVA,64.34,arjuna
1,ADI PARVA,64.38,arjuna
1,ADI PARVA,64.40,arjuna
1,ADI PARVA,64.59,arjuna
1,ADI PARVA,64.65,arjuna
1,ADI PARVA,64.68,arjuna
1,ADI PARVA,64.69,arjuna
1,ADI PARVA,64.74,arjuna
1,ADI PARVA,64.75,arjuna
1,ADI PARVA,64.78,arjuna
1,ADI PARVA,64.81,arjuna
1,ADI PARVA,64.83,arjuna
1,ADI PARVA,64.85,arjuna
1,ADI PARVA,64.85,arjuna
1,ADI PARVA,66.53,arjuna
1,ADI PARVA,66.54,karna
1,ADI PARVA,66.76,karna
1,ADI PARVA,68.35,arjuna
1,ADI PARVA,68.55,arjuna
1,ADI PARVA,68.67,karna
1,ADI PARVA,69.35,arjuna
1,ADI PARVA,69.47,karna
1,ADI PARVA,70.58,arjuna
1,ADI PARVA,70.61,arjuna
1,ADI PARVA,70.65,arjuna
1,ADI PARVA,70.69,arjuna
1,ADI PARVA,70.74,arjuna
1,ADI PARVA,70.77,arjuna
1,ADI PARVA,70.81,arjuna
1,ADI PARVA,71.33,karna
1,ADI PARVA,71.33,karna
1,ADI PARVA,71.51,arjuna
1,ADI PARVA,74.47,arjuna
1,ADI PARVA,75.43,arjuna
1,ADI PARVA,75.82,arjuna
1,ADI PARVA,75.92,arjuna
1,ADI PARVA,76.04,arjuna
1,ADI PARVA,76.06,arjuna
1,ADI PARVA,76.09,arjuna
1,ADI PARVA,76.30,arjuna
1,ADI PARVA,76.34,arjuna
1,ADI PARVA,76.42,arjuna
1,ADI PARVA,76.62,arjuna
1,ADI PARVA,76.85,arjuna
1,ADI PARVA,77.80,arjuna
1,ADI PARVA,77.81,arjuna
1,ADI PARVA,78.06,arjuna
1,ADI PARVA,78.07,arjuna
1,ADI PARVA,78.14,arjuna
1,ADI PARVA,79.78,arjuna
1,ADI PARVA,80.78,arjuna
1,ADI PARVA,81.06,arjuna
1,ADI PARVA,81.09,arjuna
1,ADI PARVA,81.51,arjuna
1,ADI PARVA,81.52,arjuna
1,ADI PARVA,81.53,arjuna
1,ADI PARVA,81.89,karna
1,ADI PARVA,82.17,arjuna
1,ADI PARVA,82.24,karna
1,ADI PARVA,82.33,karna
1,ADI PARVA,82.34,karna
1,ADI PARVA,82.36,karna
1,ADI PARVA,82.36,karna
1,ADI PARVA,82.62,arjuna
1,ADI PARVA,82.65,arjuna
1,ADI PARVA,82.71,arjuna
1,ADI PARVA,82.75,arjuna
1,ADI PARVA,82.92,arjuna
1,ADI PARVA,82.94,arjuna
1,ADI PARVA,82.97,arjuna
1,ADI PARVA,83.01,arjuna
1,ADI PARVA,83.11,arjuna
1,ADI PARVA,83.13,arjuna
1,ADI PARVA,83.14,karna
1,ADI PARVA,83.16,karna
1,ADI PARVA,83.18,arjuna
1,ADI PARVA,83.18,karna
1,ADI PARVA,83.20,karna
1,ADI PARVA,83.20,karna
1,ADI PARVA,83.20,arjuna
1,ADI PARVA,83.20,karna
1,ADI PARVA,83.21,arjuna
1,ADI PARVA,83.24,arjuna
1,ADI PARVA,83.24,karna
1,ADI PARVA,83.25,arjuna
1,ADI PARVA,83.25,karna
1,ADI PARVA,83.26,karna
1,ADI PARVA,83.31,karna
1,ADI PARVA,83.34,arjuna
1,ADI PARVA,83.34,karna
1,ADI PARVA,83.42,karna
1,ADI PARVA,83.44,karna
1,ADI PARVA,83.72,arjuna
1,ADI PARVA,84.00,arjuna
1,ADI PARVA,84.25,arjuna
1,ADI PARVA,84.56,arjuna
1,ADI PARVA,85.03,arjuna
1,ADI PARVA,85.11,arjuna
1,ADI PARVA,85.13,arjuna
1,ADI PARVA,85.19,arjuna
1,ADI PARVA,86.20,arjuna
1,ADI PARVA,86.31,arjuna
1,ADI PARVA,87.03,arjuna
1,ADI PARVA,87.12,arjuna
1,ADI PARVA,87.13,karna
1,ADI PARVA,87.14,arjuna
1,ADI PARVA,87.33,karna
1,ADI PARVA,87.43,karna
1,ADI PARVA,87.54,arjuna
1,ADI PARVA,87.54,arjuna
1,ADI PARVA,87.63,karna
1,ADI PARVA,87.64,karna
1,ADI PARVA,88.29,karna
1,ADI PARVA,88.45,karna
1,ADI PARVA,88.47,karna
1,ADI PARVA,88.53,karna
1,ADI PARVA,88.83,karna
1,ADI PARVA,89.15,arjuna
1,ADI PARVA,89.42,arjuna
1,ADI PARVA,91.38,arjuna
1,ADI PARVA,91.52,arjuna
1,ADI PARVA,91.54,arjuna
1,ADI PARVA,91.74,arjuna
1,ADI PARVA,91.76,arjuna
1,ADI PARVA,91.77,arjuna
1,ADI PARVA,91.78,arjuna
1,ADI PARVA,91.82,arjuna
1,ADI PARVA,91.94,arjuna
1,ADI PARVA,91.96,arjuna
1,ADI PARVA,91.99,arjuna
1,ADI PARVA,92.03,arjuna
1,ADI PARVA,92.13,arjuna
1,ADI PARVA,92.20,arjuna
1,ADI PARVA,92.22,arjuna
1,ADI PARVA,92.23,arjuna
1,ADI PARVA,92.33,arjuna
1,ADI PARVA,92.40,arjuna
1,ADI PARVA,92.40,arjuna
1,ADI PARVA,92.42,arjuna
1,ADI PARVA,92.52,arjuna
1,ADI PARVA,92.53,arjuna
1,ADI PARVA,92.55,arjuna
1,ADI PARVA,92.67,arjuna
1,ADI PARVA,92.80,arjuna
1,ADI PARVA,92.96,arjuna
1,ADI PARVA,93.09,arjuna
1,ADI PARVA,93.10,arjuna
1,ADI PARVA,93.11,arjuna
1,ADI PARVA,93.11,arjuna
1,ADI PARVA,93.13,arjuna
1,ADI PARVA,93.14,arjuna
1,ADI PARVA,93.15,arjuna
1,ADI PARVA,93.17,arjuna
1,ADI PARVA,93.18,arjuna
1,ADI PARVA,93.20,arjuna
1,ADI PARVA,93.30,arjuna
1,ADI PARVA,93.48,arjuna
1,ADI PARVA,93.52,arjuna
1,ADI PARVA,93.57,arjuna
1,ADI PARVA,93.58,arjuna
1,ADI PARVA,93.79,arjuna
1,ADI PARVA,93.94,arjuna
1,ADI PARVA,94.01,arjuna
1,ADI PARVA,94.02,arjuna
1,ADI PARVA,94.03,arjuna
1,ADI PARVA,94.09,arjuna
1,ADI PARVA,94.10,arjuna
1,ADI PARVA,94.15,arjuna
1,ADI PARVA,94.23,arjuna
1,ADI PARVA,94.50,arjuna
1,ADI PARVA,94.60,arjuna
1,ADI PARVA,94.61,arjuna
1,ADI PARVA,94.64,arjuna
1,ADI PARVA,94.73,arjuna
1,ADI PARVA,94.79,arjuna
1,ADI PARVA,94.82,arjuna
1,ADI PARVA,94.89,arjuna
1,ADI PARVA,95.22,arjuna
1,ADI PARVA,95.23,arjuna
1,ADI PARVA,95.28,arjuna
1,ADI PARVA,95.30,arjuna
1,ADI PARVA,96.24,arjuna
1,ADI PARVA,96.38,arjuna
1,ADI PARVA,96.58,arjuna
1,ADI PARVA,96.60,arjuna
1,ADI PARVA,96.70,arjuna
1,ADI PARVA,96.72,arjuna
1,ADI PARVA,96.76,arjuna
1,ADI PARVA,96.82,arjuna
1,ADI PARVA,96.92,arjuna
1,ADI PARVA,96.93,arjuna
1,ADI PARVA,97.06,arjuna
1,ADI PARVA,97.08,arjuna
1,ADI PARVA,97.10,arjuna
1,ADI PARVA,97.13,arjuna
1,ADI PARVA,97.15,arjuna
1,ADI PARVA,97.16,arjuna
1,ADI PARVA,97.20,arjuna
1,ADI PARVA,97.22,arjuna
1,ADI PARVA,97.28,arjuna
1,ADI PARVA,97.30,arjuna
1,ADI PARVA,97.30,arjuna
1,ADI PARVA,97.48,arjuna
1,ADI PARVA,97.50,arjuna
1,ADI PARVA,97.51,arjuna
1,ADI PARVA,97.53,arjuna
1,ADI PARVA,97.54,arjuna
1,ADI PARVA,97.55,arjuna
1,ADI PARVA,97.57,arjuna
1,ADI PARVA,97.63,arjuna
1,ADI PARVA,97.73,arjuna
1,ADI PARVA,97.74,arjuna
1,ADI PARVA,97.75,arjuna
1,ADI PARVA,97.77,arjuna
1,ADI PARVA,97.83,arjuna
1,ADI PARVA,97.84,arjuna
1,ADI PARVA,97.85,arjuna
1,ADI PARVA,97.86,arjuna
1,ADI PARVA,97.88,arjuna
1,ADI PARVA,97.88,arjuna
1,ADI PARVA,97.94,arjuna
1,ADI PARVA,97.98,arjuna
1,ADI PARVA,98.03,arjuna
1,ADI PARVA,98.03,arjuna
1,ADI PARVA,98.03,arjuna
1,ADI PARVA,99.86,arjuna
1,ADI PARVA,99.87,arjuna
1,ADI PARVA,99.93,arjuna
1,ADI PARVA,99.94,arjuna
1,ADI PARVA,99.97,arjuna
1,ADI PARVA,99.98,arjuna
2,SABHA PARVA,0.06,arjuna
2,SABHA PARVA,0.11,arjuna
2,SABHA PARVA,0.24,arjuna
2,SABHA PARVA,0.53,arjuna
2,SABHA PARVA,1.29,arjuna
2,SABHA PARVA,1.38,arjuna
2,SABHA PARVA,1.87,arjuna
2,SABHA PARVA,2.57,arjuna
2,SABHA PARVA,4.07,arjuna
2,SABHA PARVA,4.13,arjuna
2,SABHA PARVA,11.48,arjuna
2,SABHA PARVA,13.65,karna
2,SABHA PARVA,17.97,arjuna
2,SABHA PARVA,19.30,arjuna
2,SABHA PARVA,22.42,arjuna
2,SABHA PARVA,22.55,arjuna
2,SABHA PARVA,23.10,arjuna
2,SABHA PARVA,27.25,arjuna
2,SABHA PARVA,27.39,arjuna
2,SABHA PARVA,27.41,arjuna
2,SABHA PARVA,27.62,arjuna
2,SABHA PARVA,27.83,arjuna
2,SABHA PARVA,27.85,arjuna
2,SABHA PARVA,27.89,arjuna
2,SABHA PARVA,27.98,arjuna
2,SABHA PARVA,28.02,arjuna
2,SABHA PARVA,28.44,arjuna
2,SABHA PARVA,33.16,arjuna
2,SABHA PARVA,33.26,arjuna
2,SABHA PARVA,33.34,arjuna
2,SABHA PARVA,34.01,arjuna
2,SABHA PARVA,34.54,arjuna
2,SABHA PARVA,34.72,arjuna
2,SABHA PARVA,34.96,arjuna
2,SABHA PARVA,35.22,arjuna
2,SABHA PARVA,35.28,arjuna
2,SABHA PARVA,35.64,arjuna
2,SABHA PARVA,35.70,arjuna
2,SABHA PARVA,35.78,arjuna
2,SABHA PARVA,35.81,arjuna
2,SABHA PARVA,36.03,arjuna
2,SABHA PARVA,36.06,arjuna
2,SABHA PARVA,36.28,arjuna
2,SABHA PARVA,36.42,arjuna
2,SABHA PARVA,36.66,arjuna
2,SABHA PARVA,36.74,arjuna
2,SABHA PARVA,36.80,arjuna
2,SABHA PARVA,38.09,karna
2,SABHA PARVA,38.11,karna
2,SABHA PARVA,42.45,arjuna
2,SABHA PARVA,42.93,arjuna
2,SABHA PARVA,43.86,karna
2,SABHA PARVA,46.84,karna
2,SABHA PARVA,51.21,arjuna
2,SABHA PARVA,52.88,karna
2,SABHA PARVA,56.59,arjuna
2,SABHA PARVA,57.01,arjuna
2,SABHA PARVA,57.57,arjuna
2,SABHA PARVA,58.00,arjuna
2,SABHA PARVA,58.77,arjuna
2,SABHA PARVA,58.88,karna
2,SABHA PARVA,60.25,arjuna
2,SABHA PARVA,62.44,arjuna
2,SABHA PARVA,64.87,arjuna
2,SABHA PARVA,64.89,arjuna
2,SABHA PARVA,64.89,arjuna
2,SABHA PARVA,64.90,arjuna
2,SABHA PARVA,64.93,arjuna
2,SABHA PARVA,64.93,arjuna
2,SABHA PARVA,66.19,arjuna
2,SABHA PARVA,69.86,karna
2,SABHA PARVA,72.47,arjuna
2,SABHA PARVA,73.12,arjuna
2,SABHA PARVA,73.87,arjuna
2,SABHA PARVA,76.85,karna
2,SABHA PARVA,79.35,karna
2,SABHA PARVA,80.00,arjuna
2,SABHA PARVA,83.05,karna
2,SABHA PARVA,83.30,arjuna
2,SABHA PARVA,86.36,karna
2,SABHA PARVA,87.35,arjuna
2,SABHA PARVA,87.64,arjuna
2,SABHA PARVA,87.87,arjuna
2,SABHA PARVA,87.97,karna
2,SABHA PARVA,88.21,arjuna
2,SABHA PARVA,88.42,arjuna
2,SABHA PARVA,88.87,arjuna
2,SABHA PARVA,88.90,arjuna
2,SABHA PARVA,89.56,karna
2,SABHA PARVA,89.67,karna
2,SABHA PARVA,89.79,arjuna
2,SABHA PARVA,89.81,arjuna
2,SABHA PARVA,89.99,arjuna
2,SABHA PARVA,90.70,arjuna
2,SABHA PARVA,91.00,karna
2,SABHA PARVA,91.23,arjuna
2,SABHA PARVA,94.11,karna
2,SABHA PARVA,94.21,arjuna
2,SABHA PARVA,94.26,karna
2,SABHA PARVA,94.28,arjuna
2,SABHA PARVA,94.29,karna
2,SABHA PARVA,94.32,arjuna
2,SABHA PARVA,94.33,karna
2,SABHA PARVA,94.43,arjuna
2,SABHA PARVA,96.97,arjuna
2,SABHA PARVA,97.06,arjuna
2,SABHA PARVA,97.41,arjuna
2,SABHA PARVA,98.08,arjuna
2,SABHA PARVA,98.12,karna
2,SABHA PARVA,98.15,karna
2,SABHA PARVA,99.29,karna
2,SABHA PARVA,99.75,arjuna
3,VANA PARVA,0.11,karna
3,VANA PARVA,1.90,arjuna
3,VANA PARVA,1.96,karna
3,VANA PARVA,2.34,arjuna
3,VANA PARVA,2.46,karna
3,VANA PARVA,2.56,karna
3,VANA PARVA,2.56,karna
3,VANA PARVA,3.44,arjuna
3,VANA PARVA,3.54,arjuna
3,VANA PARVA,3.84,karna
3,VANA PARVA,3.86,arjuna
3,VANA PARVA,3.87,arjuna
3,VANA PARVA,4.37,arjuna
3,VANA PARVA,4.41,arjuna
3,VANA PARVA,4.44,arjuna
3,VANA PARVA,4.45,arjuna
3,VANA PARVA,4.71,arjuna
3,VANA PARVA,4.79,karna
3,VANA PARVA,4.84,arjuna
3,VANA PARVA,4.85,arjuna
3,VANA PARVA,4.86,karna
3,VANA PARVA,7.23,arjuna
3,VANA PARVA,7.30,arjuna
3,VANA PARVA,7.38,karna
3,VANA PARVA,7.43,arjuna
3,VANA PARVA,7.47,arjuna
3,VANA PARVA,7.72,arjuna
3,VANA PARVA,8.11,karna
3,VANA PARVA,8.23,arjuna
3,VANA PARVA,8.24,arjuna
3,VANA PARVA,8.25,arjuna
3,VANA PARVA,8.27,arjuna
3,VANA PARVA,8.28,arjuna
3,VANA PARVA,9.14,arjuna
3,VANA PARVA,10.74,arjuna
3,VANA PARVA,10.82,arjuna
3,VANA PARVA,11.15,arjuna
3,VANA PARVA,11.24,arjuna
3,VANA PARVA,11.68,karna
3,VANA PARVA,11.75,karna
3,VANA PARVA,11.80,karna
3,VANA PARVA,11.84,arjuna
3,VANA PARVA,11.84,arjuna
3,VANA PARVA,11.96,arjuna
3,VANA PARVA,11.97,arjuna
3,VANA PARVA,11.98,karna
3,VANA PARVA,12.07,arjuna
3,VANA PARVA,12.08,arjuna
3,VANA PARVA,12.13,arjuna
3,VANA PARVA,12.25,arjuna
3,VANA PARVA,12.28,arjuna
3,VANA PARVA,12.30,arjuna
3,VANA PARVA,12.33,arjuna
3,VANA PARVA,12.34,arjuna
3,VANA PARVA,12.34,arjuna
3,VANA PARVA,12.43,arjuna
3,VANA PARVA,12.44,arjuna
3,VANA PARVA,12.46,arjuna
3,VANA PARVA,12.47,arjuna
3,VANA PARVA,12.49,arjuna
3,VANA PARVA,12.51,arjuna
3,VANA PARVA,12.52,arjuna
3,VANA PARVA,12.58,arjuna
3,VANA PARVA,12.61,arjuna
3,VANA PARVA,12.66,arjuna
3,VANA PARVA,12.69,arjuna
3,VANA PARVA,12.77,arjuna
3,VANA PARVA,12.91,arjuna
3,VANA PARVA,12.95,arjuna
3,VANA PARVA,12.97,arjuna
3,VANA PARVA,12.98,arjuna
3,VANA PARVA,13.03,arjuna
3,VANA PARVA,13.05,arjuna
3,VANA PARVA,13.07,arjuna
3,VANA PARVA,13.09,arjuna
3,VANA PARVA,13.22,arjuna
3,VANA PARVA,13.28,arjuna
3,VANA PARVA,13.37,arjuna
3,VANA PARVA,13.38,arjuna
3,VANA PARVA,13.38,arjuna
3,VANA PARVA,13.44,arjuna
3,VANA PARVA,13.47,karna
3,VANA PARVA,13.49,karna
3,VANA PARVA,13.56,arjuna
3,VANA PARVA,13.56,arjuna
3,VANA PARVA,13.58,arjuna
3,VANA PARVA,13.59,arjuna
3,VANA PARVA,13.59,arjuna
3,VANA PARVA,13.61,arjuna
3,VANA PARVA,13.64,arjuna
3,VANA PARVA,13.70,arjuna
3,VANA PARVA,13.73,arjuna
3,VANA PARVA,13.76,arjuna
3,VANA PARVA,13.80,karna
3,VANA PARVA,13.96,arjuna
3,VANA PARVA,14.03,arjuna
3,VANA PARVA,14.04,arjuna
3,VANA PARVA,14.09,arjuna
3,VANA PARVA,14.11,arjuna
3,VANA PARVA,14.14,arjuna
3,VANA PARVA,14.18,arjuna
3,VANA PARVA,14.18,arjuna
3,VANA PARVA,14.26,arjuna
3,VANA PARVA,14.34,arjuna
3,VANA PARVA,14.36,arjuna
3,VANA PARVA,14.37,arjuna
3,VANA PARVA,14.53,arjuna
3,VANA PARVA,14.55,arjuna
3,VANA PARVA,14.56,arjuna
3,VANA PARVA,14.67,arjuna
3,VANA PARVA,14.69,arjuna
3,VANA PARVA,14.69,arjuna
3,VANA PARVA,14.70,arjuna
3,VANA PARVA,14.72,arjuna
3,VANA PARVA,14.74,arjuna
3,VANA PARVA,14.84,arjuna
3,VANA PARVA,14.87,arjuna
3,VANA PARVA,14.88,arjuna
3,VANA PARVA,14.90,arjuna
3,VANA PARVA,14.91,arjuna
3,VANA PARVA,14.92,arjuna
3,VANA PARVA,15.02,arjuna
3,VANA PARVA,15.03,arjuna
3,VANA PARVA,15.04,arjuna
3,VANA PARVA,15.06,arjuna
3,VANA PARVA,15.07,arjuna
3,VANA PARVA,15.14,arjuna
3,VANA PARVA,15.17,arjuna
3,VANA PARVA,15.23,arjuna
3,VANA PARVA,15.25,arjuna
3,VANA PARVA,15.29,arjuna
3,VANA PARVA,15.31,arjuna
3,VANA PARVA,15.32,arjuna
3,VANA PARVA,15.43,arjuna
3,VANA PARVA,15.43,arjuna
3,VANA PARVA,15.58,arjuna
3,VANA PARVA,15.70,arjuna
3,VANA PARVA,15.71,arjuna
3,VANA PARVA,15.73,arjuna
3,VANA PARVA,15.75,karna
3,VANA PARVA,15.76,karna
3,VANA PARVA,15.76,arjuna
3,VANA PARVA,15.76,arjuna
3,VANA PARVA,15.78,arjuna
3,VANA PARVA,15.81,arjuna
3,VANA PARVA,15.82,arjuna
3,VANA PARVA,15.82,arjuna
3,VANA PARVA,15.85,karna
3,VANA PARVA,15.86,arjuna
3,VANA PARVA,15.89,arjuna
3,VANA PARVA,15.93,karna
3,VANA PARVA,15.96,karna
3,VANA PARVA,15.97,arjuna
3,VANA PARVA,15.97,arjuna
3,VANA PARVA,15.99,arjuna
3,VANA PARVA,16.11,arjuna
3,VANA PARVA,16.17,arjuna
3,VANA PARVA,16.34,arjuna
3,VANA PARVA,16.35,karna
3,VANA PARVA,16.54,arjuna
3,VANA PARVA,16.54,arjuna
3,VANA PARVA,16.59,karna
3,VANA PARVA,16.64,karna
3,VANA PARVA,24.52,arjuna
3,VANA PARVA,24.60,arjuna
3,VANA PARVA,24.62,arjuna
3,VANA PARVA,24.65,arjuna
3,VANA PARVA,24.65,arjuna
3,VANA PARVA,24.67,arjuna
3,VANA PARVA,29.93,arjuna
3,VANA PARVA,29.98,arjuna
3,VANA PARVA,29.98,karna
3,VANA PARVA,30.00,karna
3,VANA PARVA,30.01,arjuna
